Date,Open,High,Low,Close,Volume
2010-01-04,147.8927538807691,152.8060763048857,147.8927538807691,152.0830535888672,1832855
2010-01-05,152.82252890795993,154.88480690838873,152.49388332296806,154.43292236328125,1578660
2010-01-06,156.27335783556896,156.27335783556896,152.3049003350346,153.70167541503906,1799530
2010-01-07,147.89279844702745,154.46581171133977,147.89279844702745,151.59011840820312,873470
2010-01-08,156.10905429946948,156.10905429946948,149.5853370770305,151.81195068359375,406050
2010-01-11,150.37408208991488,157.80980425170145,150.37408208991488,156.076171875,2123740
2010-01-12,156.51986093502157,157.012841889785,151.83659201287506,152.1734619140625,1282760
2010-01-13,152.0009092231024,152.82253575944353,148.89516191869518,151.13819885253906,2398245
2010-01-14,148.80479045012194,153.5948749174086,148.80479045012194,151.67227172851562,745590
2010-01-15,149.8646868941091,153.59487868055965,148.39398079572462,149.28955078125,1744785
2010-01-18,149.86467521380519,151.99269747106837,147.5476949005768,151.13819885253906,1466775
2010-01-19,148.87870130233375,154.46576333460732,148.87870130233375,151.18746948242188,1197270
2010-01-20,148.8048042441533,153.2908913044519,148.8048042441533,152.56785583496094,1672810
2010-01-21,150.35766574198107,153.23335880262007,148.05710878606453,148.57473754882812,1235670
2010-01-22,147.07116422952953,150.1769118343194,145.44434704059844,147.8106231689453,2605130
2010-01-25,146.24950903961897,149.3716920770832,146.24950903961897,147.96670532226562,2293905
2010-01-27,146.2495290568427,147.72845938617112,139.69295255668425,141.45123291015625,3925665
2010-01-28,139.67652181022925,146.24953460129885,139.67652181022925,144.74595642089844,3966620
2010-01-29,144.24476282168737,148.0571097159691,140.82679318211703,147.6709442138672,2545225
2010-02-01,145.42789649490612,147.39158340937325,143.9489662265358,146.10984802246094,1824755
2010-02-02,147.89277749750056,148.97733055025475,141.97706890500575,142.7658233642578,2080580
2010-02-03,142.96302024190325,146.78357869907464,141.70593261860034,145.69082641601562,2828175
2010-02-04,147.08689288843019,147.21985583481685,143.84600032053342,145.29193115234375,1557995
2010-02-05,143.76289917532324,143.76289917532324,140.43890150652965,141.94300842285156,1569625
2010-02-08,141.60229375675345,147.80986033600988,141.0205967083719,147.0619659423828,1366435
2010-02-09,145.424899206622,148.2502921763327,144.59389978258415,147.63536071777344,1075170
2010-02-10,149.57986698288443,149.57986698288443,143.44708837897258,144.7683868408203,1373565
2010-02-11,147.03705116756,147.50240885118458,144.59391064848515,146.99549865722656,828285
2010-02-15,147.91791705894744,148.08411442974594,144.6437768660262,146.0232391357422,1408915
2010-02-16,141.26991296400016,148.46637157349494,141.26991296400016,147.61044311523438,1035165
2010-02-17,148.71567102447554,148.73228188427552,147.1783169299175,148.02593994140625,956210
2010-02-18,148.66579772464885,151.2335956825661,146.422101727673,148.91510009765625,1130035
2010-02-19,148.74888801374644,148.83199302320196,145.84869563234966,147.1450653076172,926525
2010-02-22,149.56324681350628,150.0452279173487,145.6575527348331,146.8375701904297,1604015
2010-02-23,147.11183488100698,147.91790537978363,146.25590644293212,146.79605102539062,790470
2010-02-24,147.0453613484858,147.36114522116765,144.33630749983283,144.7351837158203,1565240
2010-02-25,145.42490082309095,147.15338116590794,144.4360094686867,145.79054260253906,1936760
2010-02-26,141.26990215661226,153.22798336725546,141.26990215661226,149.74609375,2901400
2010-03-02,150.57709981494372,153.73490030312513,150.57709981494372,152.72938537597656,1520535
2010-03-03,153.44403351028882,155.39688716431812,152.9038889745162,154.6656036376953,2060120
2010-03-04,154.56589736870697,155.31379180008582,153.25291671891577,154.74871826171875,1288535
2010-03-05,154.89829751416343,156.5602964689508,153.25292209933676,154.19195556640625,1246125
2010-03-08,154.5908135620484,155.72927865440866,151.07568973699236,154.0922088623047,2054815
2010-03-09,152.16429378198276,155.23068345856404,152.16429378198276,153.14486694335938,976820
2010-03-10,154.13376280141023,154.5658860332058,153.16149503990343,153.88446044921875,732000
2010-03-11,152.52160651956834,154.53263599161127,152.52160651956834,153.41078186035156,929315
2010-03-12,152.90388591820403,155.03124230217196,152.90388591820403,153.3443145751953,903325
2010-03-15,154.06728496488702,154.06728496488702,152.2390888057439,153.43572998046875,614740
2010-03-16,151.28344975794693,154.5658949919278,151.28344975794693,153.62686157226562,661125
2010-03-17,153.73491337766905,156.0450910615892,153.46898744107992,154.84844970703125,788495
2010-03-18,155.56307987249775,156.69323952540233,154.31658081473728,156.07830810546875,940895
2010-03-19,157.64058332885295,160.88148859040083,156.44394216643803,159.9175262451172,1489860
2010-03-22,157.52424722735796,159.38569048353202,156.72649488902965,157.9646759033203,1586310
2010-03-23,149.57991760112634,161.9950527908273,149.57991760112634,161.3219451904297,1430000
2010-03-25,157.1004432909367,167.96159914463897,157.1004432909367,166.6569366455078,2770405
2010-03-26,166.19988693357897,169.1083849549166,165.4519925143959,166.5156707763672,2386800
2010-03-29,167.01427772993253,169.1915050654424,165.86750703020815,166.7899169921875,1156945
2010-03-30,166.216504293705,168.72611336347663,166.216504293705,167.4796142578125,1059235
2010-03-31,166.28300818999438,169.17488295467663,165.21101171374522,168.31895446777344,1587300
2010-04-01,168.55990101521604,170.18866528086053,168.06961445383928,168.84243774414062,1623495
2010-04-05,168.85909362282788,172.8478937058962,168.0447176740495,170.6125030517578,1533885
2010-04-06,170.44629588033732,173.47943876849646,169.03359936640084,172.1664581298828,1072540
2010-04-07,170.3964340640837,172.8312562847934,168.73443521962554,169.14161682128906,1235975
2010-04-08,167.0308844824611,170.0224874855082,166.90623964068618,167.37159729003906,1015445
2010-04-09,167.86189033550156,169.0252845034324,166.44919379442968,167.25526428222656,1238535
2010-04-12,166.19988929187576,168.60978261458988,163.92294624376078,164.496337890625,690805
2010-04-13,164.48802279553092,167.29680481713186,162.91743444121352,166.1915740966797,1144210
2010-04-15,166.19989153745084,167.86189045282535,162.91744621559525,163.74012756347656,1221295
2010-04-16,162.9174215495726,166.03366904409373,160.22497914949068,165.4353485107422,2206640
2010-04-19,162.88419407424894,165.83424459336433,161.3302291942834,164.91183471679688,1619700
2010-04-20,165.7012824003018,167.52949130280882,163.806604701381,164.87860107421875,1842540
2010-04-21,165.41876074740946,168.27740109607112,164.3218479857406,167.50457763671875,2388165
2010-04-22,167.51287620121232,170.52109025224027,165.51846984712347,170.00587463378906,2593995
2010-04-23,170.35487920889068,175.59848346207428,170.35487920889068,171.53489685058594,2635030
2010-04-26,174.46831907494237,174.46831907494237,170.18867729629852,171.16925048828125,697820
2010-04-27,167.29683446784435,171.42689054040747,167.29683446784435,170.21363830566406,744555
2010-04-28,167.86188578401368,171.18588352231097,166.90624150627124,169.5155792236328,1403635
2010-04-29,169.93936686197918,172.68166724955043,169.1914725199342,171.39361572265625,1458660
2010-04-30,170.35489236131346,174.1442479382017,170.35489236131346,172.76478576660156,1030260
2010-05-03,166.19986739218206,172.8146276936101,166.19986739218206,171.1609344482422,487015
2010-05-04,171.35208714230941,175.98906567848817,170.47122973824077,172.77310180664062,2577275
2010-05-05,166.19987586913194,174.260567312776,160.66541695947922,173.28829956054688,1037530
2010-05-06,190.2988730363207,190.2988730363207,170.48784929706045,173.49606323242188,3023450
2010-05-07,169.5238643822346,171.98362799366657,167.23031078187887,168.53497314453125,1106980
2010-05-10,182.30465547590381,182.30465547590381,167.7123077968745,168.87570190429688,3033940
2010-05-11,169.19149032922294,170.3548844682073,167.26356555028306,169.24134826660156,2033950
2010-05-12,169.35769432207175,170.2551752702177,168.05301906929012,169.5986785888672,1258285
2010-05-13,170.3548771334206,172.3908231290062,169.2745753765656,171.02798461914062,1862010
2010-05-14,170.85347559874538,171.0030493989721,165.96719524396607,167.87017822265625,1572435
2010-05-17,165.70127544546568,167.04750309717545,162.57672226331215,166.39100646972656,918390
2010-05-18,166.03370004765566,171.60139407484985,165.53509528341013,170.88673400878906,1139500
2010-05-19,169.52387048568588,172.0168685810636,166.20817845401763,167.42974853515625,1121275
2010-05-20,167.86189680656693,169.02529101934655,165.11959595639107,166.6237030029297,1322780
2010-05-21,164.37167422794147,165.67633661589772,163.1002462348189,164.57110595703125,995555
2010-05-24,165.86748427789928,168.1111801079018,162.87588138453293,163.32461547851562,708775
2010-05-25,162.87588612150836,163.87308288828413,155.10603648195928,156.1946563720703,1362895
2010-05-26,156.5603096125508,159.55191305433837,156.2445384070626,157.67385864257812,1168220
2010-05-27,149.57990917931963,166.14172303703,149.57990917931963,164.20550537109375,2222575
2010-05-28,166.19987314982157,166.19987314982157,163.2913753696997,164.15560913085938,1403455
2010-05-31,165.20267532790598,167.01424784654694,162.67643017231595,166.61537170410156,1126045
2010-06-01,165.36888863073662,166.6652457288839,163.91463961011456,165.69297790527344,1457290
2010-06-02,165.70130669204315,166.1999114985576,163.70691282607925,164.479736328125,1398135
2010-06-03,165.86750557600035,169.1915035820922,165.26918492050015,166.99766540527344,1458650
2010-06-04,167.19708233453764,169.32443884086265,166.53228025629983,168.8341522216797,1529735
2010-06-07,163.10025736963556,167.67075411394558,163.10025736963556,166.698486328125,888755
2010-06-08,167.67904484629662,168.67624151255197,166.19986704400844,166.8979034423828,1474260
2010-06-09,167.5294714093336,170.31331158022616,166.2497253295436,169.52386474609375,2241950
2010-06-10,168.7843133736052,171.14434897221662,167.86190339724027,169.37432861328125,1356975
2010-06-11,171.8507008331481,172.7647926841477,170.0557388522106,172.00027465820312,1763550
2010-06-14,172.34926329398866,175.50706341818852,171.35206659162137,174.45169067382812,1282115
2010-06-15,173.93649740312583,176.33808536928066,172.60690585635368,174.67608642578125,1214365
2010-06-16,174.9336618945778,175.6150874218646,171.56812480018888,173.1470184326172,817365
2010-06-17,171.68446101026302,172.78967892441884,170.3964095550662,171.8257293701172,1216940
2010-06-18,170.10557010867774,173.13040733682848,170.10557010867774,172.29940795898438,890135
2010-06-21,174.50991356307375,177.61785658849033,173.08059325662956,174.51821899414062,1073420
2010-06-22,174.3436755063646,174.47663845269852,173.10548184371336,173.8616943359375,761950
2010-06-23,174.16085139655297,175.307634597346,172.84787085594576,174.55142211914062,1303265
2010-06-24,175.17467857006372,177.65105326719143,174.50987650451376,176.7868194580078,2025870
2010-06-25,171.4102402848948,177.00286238640993,171.4102402848948,174.36029052734375,1221815
2010-06-28,173.67888079257955,176.91977349611685,173.66225725357435,174.5597381591797,1073325
2010-06-29,174.55973256388012,175.3408740315006,171.64292922419114,174.26889038085938,965000
2010-06-30,172.84788945534652,175.12483256394972,172.3492847022071,174.3353729248047,1249720
2010-07-01,173.67886729198264,174.1774719830203,167.08073030481032,169.58204650878906,2556910
2010-07-02,170.35486929575703,176.83666685862877,169.85626460628845,173.87831115722656,3599150
2010-07-05,171.51829312222804,182.48749675543192,170.3133463734424,178.6150360107422,2194990
2010-07-06,178.66486060448196,180.48475121339973,176.40454135359383,178.65655517578125,3186145
2010-07-07,177.833873447846,178.2327496135782,175.36580418979707,176.44610595703125,1188800
2010-07-08,178.1859406284412,180.35443144490148,177.17734352950822,177.86654663085938,2160555
2010-07-09,179.49712953936975,180.11069078289484,176.33685500866943,177.79931640625,993255
2010-07-12,178.18594334355282,179.02644307630544,176.87476581246005,177.4883270263672,1480575
2010-07-13,176.7066647037466,179.0264393002113,176.7066647037466,177.13531494140625,1864850
2010-07-14,179.5307582283581,180.27038931412432,175.6896680758207,176.9756317138672,3425220
2010-07-15,177.34545633188762,179.6484303818263,176.00906473895282,178.56417846679688,2070430
2010-07-16,178.18593208996376,180.28718128913786,177.7992965943125,179.6652069091797,1810930
2010-07-19,179.00963870596283,181.8841464009538,178.18595251646465,179.05166625976562,2094645
2010-07-20,179.86694618222896,181.54794567925913,177.51354432138504,178.36245727539062,843140
2010-07-21,179.78288857649386,179.86694368017947,177.69005243980916,178.4549102783203,1155200
2010-07-22,178.3540588803799,181.01004138424176,175.16015700580002,177.95062255859375,7464120
2010-07-23,178.18593430675222,179.48029818654325,176.00062998242112,176.6226043701172,4087670
2010-07-26,177.3454719909756,177.3454719909756,173.19340059473026,174.6306610107422,1040800
