Date,Open,High,Low,Close,Volume
2020-01-01,53.17428488764964,54.15725952344581,53.033861980360875,53.9232177734375,3878107
2020-01-02,54.20406464011567,54.4381063638274,53.17427891306804,54.29767990112305,12142359
2020-01-03,54.297686159868775,54.812577297146035,53.642368543700584,54.06364440917969,9746134
2020-01-06,53.40832128143349,53.82959710343819,52.378539113149394,53.127471923828125,3833784
2020-01-07,53.45513643643769,53.876412317737966,52.472161760866285,52.98705291748047,3974582
2020-01-08,52.42535536024305,53.12748065524631,52.144505956480536,52.65939712524414,3078686
2020-01-09,52.94024201930738,54.484918965209246,52.94024201930738,54.110450744628906,6282472
2020-01-10,54.06364492280625,55.70193719319432,53.68917668966863,55.18704605102539,10571670
2020-01-13,55.42108802623487,56.02959444353209,55.09342742812675,55.60832214355469,5570014
2020-01-14,55.70193264474035,56.49767311118784,55.42108327841733,56.35725021362305,5841008
2020-01-15,56.45087088455782,57.199803790203596,56.07640621733183,57.0125732421875,5808570
2020-01-16,57.199805003777435,57.433846764956876,56.49767972023912,57.1061897277832,14551255
2020-01-17,57.19980641118093,58.13597347893312,56.918957005094065,57.6210823059082,6414265
2020-01-20,57.621080616626486,57.761507101149995,56.07640714283706,56.4040641784668,8384043
2020-01-21,55.79555260105678,56.45087022503838,55.56151084757719,55.74874496459961,6250007
2020-01-22,56.07640426643158,56.17001953718275,55.1402372741452,55.3742790222168,8871316
2020-01-23,55.233850449411285,56.40405914537339,55.140235182211725,56.31044387817383,8476777
2020-01-24,56.170017813763366,57.99554410694939,55.935976072872684,57.293418884277344,6085340
2020-01-27,56.918951725913736,58.042352817260735,56.49767587025941,56.82533645629883,7343803
2020-01-28,56.825335158010006,57.85511738502103,56.40405931198057,56.87214279174805,7799785
2020-01-29,57.433845546417515,58.042355541051215,56.54448972975967,57.0125732421875,5292349
2020-01-30,56.778531113180435,57.62107928730231,55.233854103833025,56.450870513916016,15197956
2020-01-31,56.63810238568941,56.731717655370126,53.9232167106252,54.391300201416016,7977888
2020-02-03,51.58279938749252,52.7998193235901,51.161527101667275,51.39556884765625,5011428
2020-02-04,51.770030368779544,53.17428075981982,51.11471280538873,52.7998161315918,8418747
2020-02-05,53.267898657333234,53.68917091027284,52.56577347417608,53.54874801635742,4115182
2020-02-06,53.408328078811536,54.48492158637771,53.22109395951388,54.01683807373047,3658979
2020-02-07,53.73598119269219,54.484913994331095,53.68916999099521,54.29767990112305,3340932
2020-02-10,54.01683392475822,54.43810976802177,52.37854175632825,53.3147087097168,3640927
2020-02-11,53.361517957000395,54.15725846296944,53.22109148126768,53.970027923583984,3188511
2020-02-12,54.11044607945379,54.53172189848763,52.19130464962551,52.42534637451172,4132841
2020-02-13,52.28492592982116,52.37854477326846,51.25514365025696,51.77003479003906,6687073
2020-02-14,51.77003418598743,52.05088357066493,50.13174194230939,50.36578369140625,7158438
2020-02-17,50.45940437343856,50.50621201072573,48.21260207171601,48.4466438293457,5167878
2020-02-18,48.44664115345791,48.63387526345879,47.37004769934807,48.25940704345703,5096324
2020-02-19,48.680680188400736,49.00833718426837,47.557279162122036,48.07217025756836,7216081
2020-02-20,48.54025511731412,49.289191537174105,47.65089936831904,48.30621337890625,22312622
2020-02-24,48.21260327456272,49.28919681499653,47.6040932610664,48.540260314941406,8835835
2020-02-25,48.821105687398614,49.570038499663056,48.25940339980528,48.39982986450195,7099808
2020-02-26,47.83813281424053,47.884944021726554,45.68494940405166,46.1998405456543,22209900
2020-02-27,46.29346069423366,46.480694815873825,44.46793425783129,46.15303421020508,18385687
2020-02-28,44.655164919799425,45.45090541112759,43.11048799993468,43.718997955322266,24044762
2020-03-02,44.093466607798995,44.74878425675951,40.489224895307025,41.00411605834961,17866454
2020-03-03,41.519003766383996,42.174321360812186,40.629648000224584,41.56581497192383,11775256
2020-03-04,41.23815318880611,42.36155423638541,40.582835613452055,41.893470764160156,8268039
2020-03-05,41.612622444030215,42.87644642241935,41.09773132584181,41.42538833618164,11568670
2020-03-06,40.53602843306169,41.33177248744536,38.80412099496853,40.30198669433594,8034080
2020-03-09,39.36582631116869,39.55306044764489,35.94881849805312,37.212642669677734,12055075
2020-03-11,36.88497854734032,37.4934849103923,35.38710931350292,35.48072814941406,13031174
2020-03-12,33.70200926304962,38.710500877831024,31.689248948029018,37.77433395385742,41974955
2020-03-13,35.48073222127387,40.067948571557615,32.39137813433916,39.459442138671875,36149525
2020-03-16,38.19561126174143,38.80412121434598,37.119021400232626,37.86795425415039,11109146
2020-03-17,37.86795753206245,39.83390689017155,36.0424310874218,36.463706970214844,9356819
2020-03-18,37.02539831832802,37.399866487969035,32.4849905101947,32.85945510864258,12710992
2020-03-19,31.0807435986294,34.35732793885131,30.659467754933594,32.016910552978516,11396652
2020-03-20,32.15732854334914,35.106255427758,31.82967158783392,34.357322692871094,12777728
2020-03-23,32.15733356442308,32.76584351532801,29.208409790759674,30.799894332885742,7631822
2020-03-24,31.033938548518726,32.71903849238175,29.208412121336362,32.20414733886719,11652363
2020-03-25,32.11052861315381,33.374356254178565,31.829679216657365,32.765846252441406,5874349
2020-03-26,33.093502131382756,33.467970361103355,31.314786968194188,32.95307922363281,11152198
2020-03-27,33.5615884670806,34.497755549244005,31.127555481933335,31.782873153686523,9984277
2020-03-30,31.78287049688721,31.78287049688721,30.0041517609861,30.23819351196289,9090303
2020-03-31,30.70627654749364,31.45520942500448,30.378619529580664,30.753084182739258,7034191
2020-04-01,30.238193208531236,30.706276705787737,29.348835635101988,29.536067962646484,5645202
2020-04-03,29.72330284401184,29.863727539698818,28.038202924574332,28.225435256958008,10639666
2020-04-07,29.770110652243556,32.1105282125016,28.83394362814034,31.50202178955078,12216361
2020-04-08,31.502021297217674,34.12328820950114,30.846703676348373,33.37435531616211,13337227
2020-04-09,33.982863226692565,34.6381808764314,33.32754557695374,34.17009735107422,6744006
2020-04-13,34.31051982881232,34.54456156414884,32.765842947113846,33.608394622802734,4971715
2020-04-15,34.26371072153493,35.1062624487832,32.344569088573515,32.812652587890625,8241923
2020-04-16,32.81265382909306,33.233929708652774,32.29776267460622,32.4849967956543,9452838
2020-04-17,33.32754492064666,33.98286255748056,31.876486734853327,32.20414733886719,11813368
2020-04-20,32.43818731077715,32.43818731077715,31.080744474479708,31.408401489257812,24632398
2020-04-21,30.79989601587479,31.03393776805866,30.09777075932318,30.378620147705078,11655125
2020-04-22,30.33181381225586,31.174362013533372,29.67649616379965,30.33181381225586,11600499
2020-04-23,30.519040618234815,31.26797702234815,30.331810088399923,30.612659454345703,8034445
2020-04-24,30.519043715302168,30.519043715302168,28.833943777430395,29.06798553466797,13995409
2020-04-27,29.489261411934365,29.95734492640951,28.78713614022164,29.06798553466797,10333713
2020-04-28,29.395643668760428,29.442453090478228,28.55309371940554,28.740327835083008,10619659
2020-04-29,29.11479377746582,29.489260216749624,29.021176721245663,29.11479377746582,14334699
2020-04-30,29.395641537882618,30.097768527977802,29.067982751997324,29.67649269104004,32595506
2020-05-04,29.48925845898019,29.48925845898019,28.085008056171606,28.178625106811523,15845975
2020-05-05,28.880753686662203,29.48926190860936,28.412670164303325,28.5530948638916,11702153
2020-05-06,28.787132016543683,28.787132016543683,27.00841527345381,27.148839950561523,31848464
2020-05-07,27.242456997165547,27.570115767481308,26.961605857353472,27.148839950561523,13470518
2020-05-08,27.897775812496803,27.897775812496803,25.885017124902028,26.68075942993164,20376200
2020-05-11,27.14884236510678,27.14884236510678,25.416933098489228,25.557357788085938,36502236
2020-05-12,25.510549401035433,26.774375141325347,25.276507663411255,26.587141036987305,27226330
2020-05-13,28.085010593653777,29.021177613442237,27.00841887801643,28.365859985351562,53613887
2020-05-14,29.021175952666642,31.080743992578473,28.553092469559118,28.92755889892578,69089712
2020-05-15,29.021176794029977,29.770109674475886,27.85096805233522,29.39564323425293,36969885
2020-05-18,29.910534787712695,30.050957687595062,28.319050257358008,29.302024841308594,33654540
2020-05-19,29.489260775167626,30.753084808483035,28.646710824425067,30.378620147705078,37940322
2020-05-20,31.970099823573896,32.391372055280954,30.706272414873204,31.127548217773438,91642146
2020-05-21,31.502020631443752,31.736062378865494,30.4722348000719,30.753084182739258,35022500
2020-05-22,30.425427613434966,31.923293390541975,29.863727054221414,31.59563636779785,40498597
2020-05-26,31.595637714946186,33.70201356260927,31.45521122995777,33.46797180175781,51052291
2020-05-27,33.70201356260927,34.12328944638065,33.09350355591794,33.46797180175781,41541291
2020-05-28,33.65520394041801,35.106262057906065,33.6083963052462,34.54456329345703,45712056
2020-05-29,33.88924288155871,34.77860216096185,33.32754059242303,34.21689987182617,149706283
2020-06-01,35.199874644629844,37.49348430512152,34.82541002061069,36.931785583496094,64630249
2020-06-02,38.80412201731065,40.20837248666186,38.00837794196212,39.83390426635742,75507939
2020-06-03,40.582843475722655,40.95731175452744,38.476467442632675,39.038169860839844,70317645
