Date,Open,High,Low,Close,Volume
2020-01-01,19.238915980059296,19.447581019287654,19.15545123795828,19.19718360900879,3128543
2020-01-02,19.238914631952312,19.94837603401301,19.113715935585788,19.823177337646484,7744461
2020-01-03,19.697979320658522,21.11690058173037,19.697979320658522,20.908235549926758,17976269
2020-01-06,20.57437230186515,20.699571005497567,19.739712154998507,19.906644821166992,7947042
2020-01-07,20.15704202474339,20.90823583093492,20.031843322376115,20.49090576171875,8533366
2020-01-08,20.031843033083867,21.36729955368703,20.031843033083867,21.033435821533203,11722066
2020-01-09,21.200366619844864,21.78462933761518,21.075167920890603,21.45076560974121,11073581
2020-01-10,21.450767083809602,21.617698163223952,20.86650432588952,20.991703033447266,4860518
2020-01-13,21.0334396878067,21.701167274853074,20.99170571862371,21.20037078857422,5131600
2020-01-14,21.28383322265161,21.534230623770018,20.949969490497782,21.033435821533203,3928384
2020-01-15,21.075170516967773,21.24210319746174,20.657840407720887,21.075170516967773,4155222
2020-01-16,21.20036663906699,21.53423036724367,21.075167939999215,21.325565338134766,3815379
2020-01-17,21.24210319746174,21.49250062621466,20.99170417672079,21.075170516967773,2151335
2020-01-20,21.11690058173037,21.45076590620643,20.866503180361175,20.908235549926758,2491306
2020-01-21,20.86650462843494,21.033437302257603,20.36570819895491,20.574373245239258,3180114
2020-01-22,20.657839966467506,20.991703728336052,20.407442543063098,20.74130630493164,1924584
2020-01-23,20.616104313540653,22.327156815908648,20.574370354953786,22.243690490722656,11935052
2020-01-24,22.368889848749244,22.535822504093197,21.826361106863075,21.99329376220703,7161131
2020-01-27,21.86809730529785,22.410626102721892,21.617698296648946,21.86809730529785,4842561
2020-01-28,22.03502853992758,22.95315506075539,21.784631121514526,22.619291305541992,14421129
2020-01-29,22.95315353701309,24.37207639245995,22.744488504858424,24.12167739868164,31156514
2020-01-30,24.03821158139667,24.45554165462917,22.78622136169918,22.99488639831543,17407115
2020-01-31,23.370484020916816,23.412216391301868,22.368891211796655,22.82795524597168,7518586
2020-02-03,20.824770948309684,21.075168351332348,19.906644483913475,20.031843185424805,8842216
2020-02-04,20.365707786709727,20.657839163992048,20.240509079870996,20.53264045715332,4282295
2020-02-05,20.78303912209735,21.3673019118382,20.61610803359141,21.075170516967773,4220226
2020-02-06,21.158634522092406,21.492498254246232,20.991701860021568,21.033435821533203,3176136
2020-02-07,21.033436579404185,21.158635284474514,20.783037577275618,20.949970245361328,1873970
2020-02-10,20.949969769932157,21.1169008422417,20.53263970117649,20.616106033325195,2429681
2020-02-11,20.824772255973254,20.991703337807955,20.532640872777574,20.574373245239258,2179747
2020-02-12,20.82476974585499,20.949968440137155,19.405846965356403,19.948375701904297,7029501
2020-02-13,19.364115935568755,20.15704211545512,19.030250605103042,19.3223819732666,13161671
2020-02-14,19.531046928164002,19.781445924979312,19.11371685879303,19.15545082092285,5603644
2020-02-17,19.23891466387001,19.40584732062752,18.57118722081558,18.654653549194336,3797942
2020-02-18,18.654653219093355,19.1554495885163,18.2790555440292,18.77985191345215,5523476
2020-02-19,18.82158779250116,19.739714375742498,18.445991639348836,19.489316940307617,11473042
2020-02-20,19.697980880737305,20.365708398597697,19.531048205278218,19.697980880737305,9653258
2020-02-24,19.656245630577722,19.864910665263206,18.98851815637931,19.15545082092285,4677013
2020-02-25,19.07198443102769,19.40584816711817,18.73812069493721,18.863319396972656,3921926
2020-02-26,18.821585774251115,19.030250812067592,18.61292073643464,18.738121032714844,2658612
2020-02-27,18.738121326687057,18.738121326687057,18.279057281096062,18.320791244506836,5259383
2020-02-28,17.861724335300615,17.945190656752814,17.277463269110566,17.527860641479492,5855450
2020-03-02,18.1538591031675,18.23732544043023,16.442806353227358,16.90186882019043,6582003
2020-03-03,16.901869168412144,17.068801846376846,16.35934035300886,16.776670455932617,6739498
2020-03-04,16.901867585839767,17.027066286596565,16.150673789311128,16.651470184326172,3499500
2020-03-05,16.776667388786336,17.152263457557638,16.484536051750183,16.693201065063477,3229172
2020-03-06,15.942008351807464,16.275872075994403,15.608144627620527,15.81680965423584,5867345
2020-03-09,15.691609919821227,15.691609919821227,14.773485043822266,14.982150077819824,6152773
2020-03-11,15.107349966843403,15.399481355791059,14.85695095117913,14.940417289733887,3406637
2020-03-12,13.271096229553223,13.688426309677462,13.020698818273845,13.271096229553223,6059064
2020-03-13,11.685241923612706,14.731751106728446,10.641916751861572,14.18922233581543,7225815
2020-03-16,13.93882536378022,14.10575644124597,13.062431237130323,13.563227653503418,2622898
2020-03-17,13.73015988187253,14.064023618066503,13.104163983519443,13.31282901763916,2821154
2020-03-18,13.56322751610087,13.56322751610087,11.852174039486277,12.019105911254883,5142938
2020-03-19,11.685241498473504,11.893906525231959,11.351377774057537,11.601775169372559,4452318
2020-03-20,11.685242038403397,12.352970314082379,11.267911965603275,11.560043334960938,6691900
2020-03-23,10.641916463459584,11.059246520850156,9.264727592468262,9.264727592468262,7943671
2020-03-24,9.765522971044694,9.974187995195196,8.346600966020063,9.18126106262207,4680658
2020-03-25,8.889131784736723,9.807258423645886,8.763933059428238,9.72379207611084,3132468
2020-03-26,9.974189465376133,10.683650970458984,9.640325695921858,10.683650970458984,5289293
2020-03-27,11.05924731609868,11.560043739376209,10.558450892821151,10.64191722869873,7236014
2020-03-30,10.433251759069538,10.808848663197253,9.807256653525366,10.391518592834473,3425619
2020-03-31,10.60018463009841,11.059247910093548,10.60018463009841,10.683650970458984,4045070
2020-04-01,10.600183689924291,11.726975204882198,10.516718152960634,11.560043334960938,6632915
2020-04-03,11.935640506022539,12.686834335327148,11.518310423965765,12.686834335327148,10235316
2020-04-07,13.855358323151092,13.938824653625488,13.145896902100482,13.938824653625488,6364057
2020-04-08,14.523086741713321,14.606553077697754,14.272689325747965,14.606553077697754,2258328
2020-04-09,15.316014289855957,15.316014289855957,15.316014289855957,15.316014289855957,737109
2020-04-13,16.067207795806965,16.067207795806965,14.564820171176013,14.648284912109375,14742490
2020-04-15,14.230953336723191,14.648283365272116,13.93882359032912,14.02228832244873,8163400
2020-04-16,13.980557222679371,14.690018653869629,13.81362455934477,14.690018653869629,6841223
2020-04-17,15.232548148403916,15.399480819702148,14.439620347719222,15.399480819702148,7166862
2020-04-20,15.775076942141263,15.775076942141263,14.898684397795392,15.399480819702148,6369807
2020-04-21,15.023881620250567,15.023881620250567,14.731750270348138,14.773484230041504,3726834
2020-04-22,14.773485749666621,14.8986844576493,14.189222989763532,14.606553077697754,2962148
2020-04-23,14.856951108796254,15.023883787676755,14.648286056189631,14.731752395629883,2193313
2020-04-24,14.356156224411858,14.731752363081117,14.356156224411858,14.439620971679688,1926076
2020-04-27,14.606552833559494,14.606552833559494,13.813625042942524,14.230955123901367,2293709
2020-04-28,14.272687583544885,14.606551294741424,14.10575493195274,14.397886276245117,2363634
2020-04-29,14.606551836521598,14.773484494305542,14.230954152501633,14.356154441833496,3470020
2020-04-30,14.397887793080072,14.564820462258776,14.189222752600651,14.230955123901367,2861235
2020-05-04,13.897091377531877,14.564820462258776,13.646693965751739,14.230955123901367,4273248
2020-05-05,14.39788708325291,14.439619452496187,13.855358323151092,13.938824653625488,2107324
2020-05-06,13.980558132505186,14.147490806703418,13.646694376096685,13.7301607131958,2327943
2020-05-07,13.771892963508213,13.980558008409853,13.60496029079172,13.81362533569336,1819152
2020-05-08,13.938825563076447,14.022290307008735,13.604960219395522,13.64669418334961,1952530
2020-05-11,14.189222000816544,14.31442070007324,14.189222000816544,14.314420700073242,1157404
2020-05-12,15.023881912231445,15.023881912231445,14.397886832555134,15.023881912231445,12232577
2020-05-13,15.775076866149902,15.775076866149902,15.524679452396702,15.775076866149902,10291017
2020-05-14,15.900274386983154,15.942008347487596,15.023881912231445,15.023881912231445,7924364
2020-05-15,14.856949725216365,14.856949725216365,14.35615491918829,14.690018653869629,3463158
2020-05-18,14.690020283104344,14.856951372965007,14.064025114153774,14.147491455078125,2465703
2020-05-19,14.272688754270478,14.397887457240207,13.521494944464218,13.68842601776123,4350525
2020-05-20,14.189221784049554,14.356154441833496,14.105755455157583,14.356154441833496,8132039
2020-05-21,14.564821308737393,14.940417448236504,14.39788862985689,14.731752395629883,4899684
2020-05-22,14.898683419254938,14.898683419254938,14.105755670649469,14.314420700073242,3636983
2020-05-26,14.439620514099008,14.523086850709861,13.813625377499548,14.105756759643555,2341740
2020-05-27,14.147490723942958,14.189223096254407,13.688426668577248,14.105756759643555,4185932
