Date,ASHOKLEY.NS,BAJAJHFL.NS,BANKBARODA.NS,CENTRALBK.NS,DLF.NS,EASEMYTRIP.NS,HINDALCO.NS,IDFCFIRSTB.NS,IOB.NS,IRFC.NS,ITC.NS,JIOFIN.NS,NBCC.NS,NHPC.NS,OLAELEC.NS,OMINFRAL.NS,PNB.NS,RVNL.NS,RAMASTEEL.NS,RTNINDIA.NS,RECLTD.NS,RPOWER.NS,SBISENSEX.BO,SETFNIF50.NS,SJVN.NS,SUZLON.NS,TATACHEM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,UCOBANK.NS,IDEA.NS
2015-04-21,55.3114128112793,,160.35214233398438,101.45098114013672,125.44705200195312,,125.22840881347656,,44.400001525878906,,167.6050262451172,,36.636451721191406,11.803468704223633,,39.69115447998047,149.54940795898438,,,2.299999952316284,55.90795135498047,56.428077697753906,,,13.123344421386719,23.873563766479492,137.15545654296875,523.9317016601562,63.91493225097656,11.929343223571777,64.51557922363281,110.63011169433594
2015-04-22,55.74385452270508,,160.0851287841797,104.88409423828125,123.55042266845703,,125.55476379394531,,43.900001525878906,,168.3157196044922,,36.53009033203125,11.803468704223633,,39.3665771484375,150.1081085205078,,,2.200000047683716,56.30525588989258,57.30976867675781,,,13.149969100952148,23.64400863647461,138.06370544433594,520.0573120117188,64.86335754394531,12.035531997680664,63.842552185058594,110.92823028564453
2015-04-23,55.1148681640625,,159.72909545898438,103.39144134521484,123.008544921875,,125.92774963378906,,43.70000076293945,,167.67855834960938,,36.1429443359375,11.745176315307617,,38.20737838745117,148.99069213867188,,,2.200000047683716,55.76975631713867,57.40773010253906,,,13.25644588470459,23.598098754882812,137.72911071777344,508.6329650878906,65.35818481445312,12.655550956726074,62.78491973876953,110.03388214111328
2015-04-24,53.031349182128906,,155.01153564453125,102.89388275146484,118.3573226928711,,122.29116821289062,,42.70000076293945,,170.5458984375,,33.358463287353516,11.686888694763184,,36.723594665527344,146.7558135986328,,,2.0999999046325684,55.605655670166016,56.379093170166016,,,13.096729278564453,22.542152404785156,135.35498046875,512.8053588867188,64.40975952148438,12.691518783569336,61.91957473754883,108.8712387084961
2015-04-27,51.576820373535156,,152.07418823242188,103.04315185546875,111.94499969482422,,121.26548767089844,,42.20000076293945,,169.02645874023438,,30.88880157470703,11.570313453674316,,35.33255386352539,148.66476440429688,,,2.0999999046325684,54.240997314453125,54.615718841552734,,,12.910392761230469,21.027099609375,131.40350341796875,513.4511108398438,63.99742126464844,12.63670825958252,60.6215705871582,110.74935913085938
2015-04-28,53.81757354736328,,154.38845825195312,103.39144134521484,115.69305419921875,,122.47767639160156,,42.650001525878906,,165.44837951660156,,32.4969482421875,11.512024879455566,,35.98170471191406,149.92189025878906,,,2.1500000953674316,54.785125732421875,57.113834381103516,,,12.93701171875,22.037134170532227,136.61375427246094,526.3655395507812,64.24482727050781,12.717207908630371,60.861942291259766,114.38634490966797
2015-04-29,54.09276580810547,,152.9643096923828,103.6899642944336,120.79584503173828,,121.77833557128906,,42.79999923706055,,160.8409881591797,,33.92216491699219,11.453737258911133,,36.306278228759766,148.99069213867188,,,2.0999999046325684,54.05098342895508,56.4770622253418,,,12.910392761230469,21.99122428894043,137.53790283203125,517.4744262695312,63.87370300292969,12.67267894744873,60.813873291015625,108.24520111083984
2015-04-30,54.72174072265625,,150.42750549316406,104.0880126953125,123.23432159423828,,119.91343688964844,,44.349998474121094,,157.99819946289062,,33.34144592285156,11.512024879455566,,37.094539642333984,148.7578887939453,,,2.0999999046325684,53.81778335571289,55.49740982055664,,,12.803912162780762,21.853492736816406,136.05609130859375,504.9076232910156,62.5129280090332,12.343828201293945,60.6215705871582,104.33991241455078
2015-05-04,56.058345794677734,,151.940673828125,108.16793823242188,124.90514373779297,,124.15606689453125,,45.04999923706055,,161.84580993652344,,33.96257781982422,11.657748222351074,,37.46549606323242,155.18309020996094,,,2.0999999046325684,55.10469055175781,57.9465446472168,,,12.883771896362305,22.679885864257812,140.7086639404297,503.1194763183594,63.74999237060547,12.388361930847168,63.121429443359375,106.27764892578125
2015-05-05,55.46868133544922,,151.31759643554688,110.55619049072266,125.80829620361328,,129.9373016357422,,44.79999923706055,,159.9097137451172,,33.611602783203125,11.599458694458008,,37.14091110229492,154.4381561279297,,,2.049999952316284,55.0615234375,58.19145584106445,,,12.857151985168457,22.083044052124023,140.182861328125,507.0931701660156,62.76033401489258,13.020368576049805,62.304176330566406,106.69501495361328
